Model Parameters: a, b, 1/eps, Lx, Ly, Dv = 0.762934, 0.036673, 50, 100, 100, 0
Numerical Parameters: NX, NY, ts, delta = 501, 501, 0.8, 0.001 
File written: Tue Aug 20 23:36:45 2024
Comments: 2D 





Ascii values of u and v follow
0.999145 0.296206
0.999579 0.319224
0.999785 0.34141
0.999885 0.362785
0.999934 0.383379
0.999956 0.403213
0.999958 0.422327
0.999941 0.440744
0.99989 0.458486
0.999777 0.475585
0.999541 0.492059
0.999066 0.50792
0.998136 0.523186
0.99635 0.537852
0.992996 0.551891
0.98683 0.565254
0.975742 0.577823
0.956275 0.589413
0.923024 0.599705
0.86809 0.608239
0.781399 0.614366
0.654229 0.617288
0.48946 0.616214
0.313717 0.610669
0.168769 0.600891
0.0780258 0.587895
0.0328624 0.573046
0.0133321 0.5575
0.00538751 0.541943
0.00219566 0.526693
0.00081099 0.511869
0 0.497498
0 0.483608
0 0.470179
0 0.457212
0 0.44467
0 0.432558
0 0.420849
0 0.40953
0 0.398577
0 0.387995
0 0.37776
0 0.367855
0 0.358283
0 0.349023
0 0.340063
0 0.331394
0 0.323
0 0.314883
0 0.307027
0 0.299422
0 0.292061
0 0.284934
0 0.278034
0 0.271352
0 0.264882
0 0.258615
0 0.252546
0 0.246666
0 0.24097
0 0.235452
0 0.230105
0 0.224923
0 0.2199
0 0.215033
0 0.210316
0 0.205743
0 0.20131
0 0.197013
0 0.192849
0 0.188808
0 0.18489
0 0.181091
0 0.177408
0 0.173833
0 0.170366
0 0.167002
0 0.163742
0 0.160576
0 0.157504
0 0.154527
0 0.151635
0 0.148832
0 0.146109
0 0.143466
0 0.140904
0 0.138415
0 0.136002
0 0.133657
0 0.131383
0 0.129175
0 0.127033
0 0.124955
0 0.122935
0 0.120977
0 0.119074
0 0.117229
0 0.115439
0 0.113701
0 0.112012
0 0.110376
0 0.108788
0 0.107246
0 0.105748
0 0.104297
0 0.102889
0 0.101523
0 0.100198
0 0.0989133
0 0.097667
0 0.0964583
0 0.0952865
0 0.0941504
0 0.0930494
0 0.0919825
0 0.0909488
0 0.0899476
0 0.0889781
0 0.0880395
0 0.0871312
0.00123111 0.0862684
0.00150724 0.0854372
0.0020867 0.0846388
0.00254711 0.0838622
0.00306915 0.0831304
0.00367484 0.0824295
0.00431704 0.0817583
0.00510636 0.0811091
0.00616895 0.0805058
0.00720617 0.0799317
0.0083492 0.0793794
0.00960969 0.0788717
0.0109612 0.0783937
0.0124705 0.0779362
